CustomerID,State,PlanType,InternetType,Contract,TenureMonths,MonthlyRecharge,TotalSpend,DataUsageGB,CallMinutes,CustomerServiceCalls,NetworkComplaints,Churn
BSNL142499,Telangana,Prepaid,4G,Monthly,34,1168.72,39738.6,42.96,939,5,0,Yes
BSNL585632,Tamil Nadu,Prepaid,4G,Annual,25,346.66,8823.02,2.59,1241,2,0,No
BSNL717078,Tamil Nadu,Prepaid,4G,Two Year,21,387.15,8181.09,7.21,1442,3,2,Yes
BSNL715174,Kerala,Postpaid,4G,Monthly,4,725.2,2914.94,24.81,1344,1,0,No
BSNL636637,Karnataka,Postpaid,3G,Two Year,38,508.82,19399.37,9.39,1979,0,1,No
BSNL284546,Telangana,Postpaid,Broadband,Annual,49,1173.29,57584.53,2.22,1414,6,5,Yes
BSNL365111,Kerala,Prepaid,Broadband,Monthly,57,501.06,28545.02,11.83,1136,2,0,Yes
BSNL218461,Andhra Pradesh,Postpaid,Broadband,Annual,48,878.32,42023.88,15.47,1569,0,0,No
BSNL664559,Maharashtra,Postpaid,4G,Annual,67,343.65,23040.32,49.88,1821,2,0,No
BSNL962733,Kerala,Prepaid,4G,Two Year,55,984.31,54179.26,3.96,1431,2,0,No
BSNL738652,Andhra Pradesh,Prepaid,4G,Two Year,68,991.6,67601.86,41.54,509,2,2,Yes
BSNL292392,Karnataka,Postpaid,3G,Monthly,18,643.76,11737.08,16.36,1079,1,0,No
BSNL693519,Andhra Pradesh,Postpaid,Broadband,Monthly,71,165.52,11899.19,25.35,1372,2,0,No
BSNL296575,Tamil Nadu,Prepaid,3G,Monthly,52,941.29,49031.3,4.39,376,1,0,No
BSNL130272,Tamil Nadu,Prepaid,None,Annual,17,507.32,8724.24,35.73,906,1,0,No
BSNL587890,Andhra Pradesh,Postpaid,4G,Monthly,4,1043.89,4027.26,23.74,1908,1,1,No
BSNL159351,Telangana,Prepaid,4G,Two Year,71,620.6,43950.42,38.01,388,1,3,Yes
BSNL875735,Telangana,Postpaid,Broadband,Monthly,20,1128.61,22414.16,36.01,141,0,0,No
BSNL760034,Karnataka,Postpaid,4G,Monthly,43,1190.42,51160.14,36.91,347,2,3,Yes
BSNL936357,Maharashtra,Prepaid,None,Monthly,10,1110.37,11259.88,10.06,1202,0,0,No
BSNL905936,Maharashtra,Prepaid,Broadband,Monthly,1,334.32,244.15,21.95,1761,1,0,No
BSNL823423,Maharashtra,Postpaid,Broadband,Monthly,1,799.88,619.1,11.48,1397,2,1,Yes
BSNL615936,Tamil Nadu,Prepaid,Broadband,Monthly,62,683.98,42560.71,32.81,68,4,0,No
BSNL529663,Maharashtra,Postpaid,3G,Monthly,9,374.41,3405.95,40.95,1316,1,0,No
BSNL943940,Kerala,Prepaid,4G,Annual,27,1043.55,28191.94,45.24,1546,2,0,No
BSNL881295,Telangana,Postpaid,4G,Annual,17,284.9,4696.41,41.79,601,5,0,Yes
BSNL592361,Kerala,Prepaid,4G,Two Year,51,1000.97,50921.24,20.81,1968,2,3,Yes
BSNL836003,Kerala,Prepaid,Broadband,Annual,2,1073.2,2106.51,41.66,601,7,3,Yes
BSNL775076,Maharashtra,Prepaid,4G,Monthly,8,600.42,4622.68,13.57,1707,0,1,No
BSNL979761,Andhra Pradesh,Postpaid,4G,Monthly,36,381.82,13859.5,5.15,1062,2,0,No
BSNL349913,Maharashtra,Prepaid,Broadband,Annual,33,951.09,31388.92,5.55,1722,0,0,No
BSNL670682,Kerala,Prepaid,4G,Monthly,19,219.74,3977.54,29.3,1642,1,1,Yes
BSNL464542,Maharashtra,Prepaid,None,Monthly,22,1170.55,25779.94,35.22,204,2,1,Yes
BSNL594314,Telangana,Postpaid,4G,Monthly,3,770.99,2413.68,30.9,1015,7,2,Yes
BSNL248364,Tamil Nadu,Prepaid,3G,Monthly,22,339.34,7613.65,49.18,313,0,0,No
BSNL429551,Tamil Nadu,Prepaid,4G,Monthly,69,740.99,50959.51,35.58,768,6,1,Yes
BSNL122875,Andhra Pradesh,Postpaid,Broadband,Annual,26,961.56,24921.08,39.79,361,2,1,No
BSNL484446,Maharashtra,Prepaid,4G,Annual,22,467.27,10447.06,48.96,436,0,1,No
BSNL177727,Kerala,Prepaid,Broadband,Annual,41,601.06,24585.61,30.06,328,2,0,Yes
BSNL895575,Andhra Pradesh,Prepaid,4G,Monthly,36,1177.76,42401.2,8.69,243,4,0,No
BSNL438485,Kerala,Prepaid,Broadband,Monthly,14,323.97,4696.87,13.49,1864,4,3,Yes
BSNL870059,Andhra Pradesh,Prepaid,3G,Monthly,40,452.29,18198.7,36.1,176,1,1,No
BSNL175136,Telangana,Postpaid,4G,Monthly,65,734.07,47689.94,10.71,1994,2,0,No
BSNL935315,Andhra Pradesh,Postpaid,3G,Monthly,58,291.41,16747.52,34.89,1779,4,3,Yes
BSNL597091,Andhra Pradesh,Postpaid,Broadband,Monthly,70,177.81,12489.39,25.71,1214,1,0,No
BSNL419918,Andhra Pradesh,Prepaid,4G,Annual,67,1147.97,77048.44,12.53,1447,0,0,No
BSNL268317,Telangana,Prepaid,Broadband,Annual,8,208.52,1799.39,42.66,1433,1,2,No
BSNL543506,Maharashtra,Prepaid,4G,Annual,37,1013.95,37635.25,35.88,1502,2,0,No
BSNL116444,Maharashtra,Prepaid,Broadband,Monthly,1,781.98,792.27,41.46,1878,0,0,No
BSNL350868,Telangana,Postpaid,4G,Annual,32,371.73,11867.78,32.04,1564,0,0,No
BSNL334903,Kerala,Postpaid,4G,Monthly,65,909.72,59228.12,30.26,1765,6,3,Yes
BSNL748881,Tamil Nadu,Prepaid,Broadband,Monthly,45,342.49,15364.22,34.24,359,4,2,Yes
BSNL359228,Kerala,Prepaid,4G,Monthly,29,889.71,25987.37,18.41,638,1,0,No
BSNL758232,Tamil Nadu,Prepaid,3G,Monthly,36,788.0,28442.23,44.55,175,0,1,No
BSNL622702,Andhra Pradesh,Prepaid,Broadband,Monthly,2,299.35,641.63,27.06,319,1,0,No
BSNL481039,Tamil Nadu,Prepaid,3G,Monthly,59,748.78,44106.2,2.19,564,1,2,No
BSNL117442,Telangana,Prepaid,4G,Monthly,52,1073.83,55656.22,16.98,1540,3,1,No
BSNL670445,Telangana,Postpaid,None,Annual,65,1099.78,71520.71,34.0,1576,4,3,Yes
BSNL152100,Maharashtra,Postpaid,3G,Monthly,57,1003.05,57060.65,47.37,416,2,2,Yes
BSNL596544,Karnataka,Prepaid,None,Monthly,62,241.49,14823.01,3.38,195,3,3,Yes
BSNL444408,Andhra Pradesh,Postpaid,3G,Monthly,70,496.4,34560.29,49.09,649,5,3,Yes
BSNL945907,Karnataka,Postpaid,4G,Annual,29,986.9,28442.57,32.77,1990,5,1,Yes
BSNL331807,Andhra Pradesh,Prepaid,4G,Monthly,4,371.3,1527.68,34.24,1531,0,0,No
BSNL116809,Tamil Nadu,Prepaid,3G,Annual,32,174.31,5469.71,43.4,1885,1,0,No
BSNL288466,Karnataka,Postpaid,3G,Monthly,5,1171.62,5788.08,32.33,131,2,2,Yes
BSNL734064,Karnataka,Prepaid,Broadband,Monthly,35,619.05,21726.63,11.33,1551,6,2,Yes
BSNL813718,Kerala,Postpaid,4G,Monthly,5,1083.61,5396.19,27.02,1214,0,3,No
BSNL480438,Tamil Nadu,Postpaid,Broadband,Annual,13,963.59,12415.21,45.04,1320,4,1,Yes
BSNL315645,Kerala,Prepaid,4G,Monthly,11,986.96,10836.85,14.08,951,3,1,Yes
BSNL612584,Andhra Pradesh,Prepaid,4G,Monthly,23,509.31,11588.47,32.86,843,2,0,No
BSNL653434,Telangana,Prepaid,4G,Monthly,17,244.67,4063.31,13.28,223,3,1,No
BSNL703405,Telangana,Prepaid,4G,Monthly,47,319.76,14866.17,13.35,670,2,1,No
BSNL953938,Kerala,Prepaid,None,Annual,14,548.56,7699.99,26.83,631,2,4,Yes
BSNL108421,Kerala,Prepaid,4G,Two Year,53,881.24,46819.42,3.28,161,2,0,No
BSNL802134,Kerala,Prepaid,4G,Monthly,10,452.29,4340.45,21.86,1080,2,2,Yes
BSNL981415,Maharashtra,Prepaid,3G,Monthly,49,358.24,17416.28,27.12,1037,0,0,No
BSNL940429,Telangana,Prepaid,4G,Monthly,26,497.1,12773.07,28.0,603,1,2,Yes
BSNL852896,Kerala,Prepaid,None,Monthly,48,802.9,38599.25,18.27,1049,2,1,Yes
BSNL905683,Tamil Nadu,Prepaid,4G,Annual,50,678.9,33898.86,26.75,740,1,1,No
BSNL984793,Karnataka,Postpaid,4G,Monthly,38,256.64,9772.46,30.92,627,0,1,No
BSNL231320,Telangana,Prepaid,3G,Monthly,12,1184.22,14015.19,9.6,1835,1,0,No
BSNL617116,Kerala,Postpaid,3G,Annual,65,344.23,22206.62,19.16,1875,3,1,Yes
BSNL717977,Kerala,Prepaid,None,Monthly,25,749.75,18560.86,38.26,1178,0,0,No
BSNL838888,Maharashtra,Postpaid,4G,Monthly,43,768.85,33149.23,1.48,245,1,0,No
BSNL643125,Karnataka,Prepaid,Broadband,Two Year,65,546.46,35446.8,39.67,1766,1,0,No
BSNL863072,Telangana,Prepaid,4G,Monthly,40,654.12,26204.82,26.0,408,3,5,No
BSNL632834,Telangana,Prepaid,4G,Annual,6,786.37,4824.23,15.9,700,1,0,No
BSNL542304,Karnataka,Prepaid,4G,Annual,59,269.4,15849.5,29.37,907,6,1,Yes
BSNL429887,Maharashtra,Prepaid,3G,Annual,33,858.2,28430.44,1.68,962,0,0,No
BSNL750495,Telangana,Prepaid,None,Monthly,68,801.96,54522.98,6.1,621,0,1,No
BSNL868529,Andhra Pradesh,Prepaid,4G,Two Year,10,426.12,4182.08,21.32,992,4,0,Yes
BSNL605448,Telangana,Postpaid,None,Monthly,17,777.0,13390.84,40.85,95,1,0,No
BSNL723482,Karnataka,Prepaid,3G,Monthly,8,513.0,4272.58,39.86,71,1,0,No
BSNL188502,Maharashtra,Prepaid,Broadband,Annual,2,770.76,1475.83,25.41,700,3,0,No
BSNL161500,Telangana,Postpaid,Broadband,Two Year,43,1023.89,44062.19,9.99,1123,1,2,No
BSNL543152,Telangana,Prepaid,Broadband,Monthly,59,885.46,52395.39,24.36,78,2,1,Yes
BSNL363486,Telangana,Postpaid,4G,Annual,15,279.17,4178.13,2.49,204,2,1,Yes
BSNL817187,Maharashtra,Prepaid,3G,Two Year,16,463.11,7268.81,27.65,606,2,2,No
BSNL477203,Telangana,Postpaid,4G,Annual,66,737.57,48574.58,20.41,1316,0,0,No
BSNL396933,Maharashtra,Prepaid,Broadband,Two Year,13,906.9,11836.27,40.36,149,0,0,No
BSNL584796,Telangana,Postpaid,None,Monthly,34,222.68,7503.01,49.69,474,4,4,Yes
BSNL281102,Andhra Pradesh,Postpaid,3G,Annual,47,794.0,37379.1,26.83,501,0,2,No
BSNL893332,Andhra Pradesh,Prepaid,3G,Two Year,5,309.17,1697.13,22.06,1187,3,4,Yes
BSNL709150,Karnataka,Postpaid,Broadband,Monthly,64,413.3,26277.18,28.41,768,1,0,No
BSNL350367,Andhra Pradesh,Prepaid,4G,Two Year,29,698.61,20180.79,11.77,513,1,0,No
BSNL485938,Maharashtra,Prepaid,4G,Annual,57,975.48,55623.07,49.89,552,2,2,Yes
BSNL486126,Tamil Nadu,Postpaid,Broadband,Annual,60,690.19,41414.37,26.77,1723,2,0,No
BSNL202650,Karnataka,Postpaid,4G,Monthly,57,790.57,45097.63,15.6,1245,4,2,Yes
BSNL525213,Karnataka,Prepaid,None,Monthly,6,1025.83,6142.59,38.87,228,3,1,Yes
BSNL285275,Tamil Nadu,Prepaid,4G,Annual,64,984.92,62857.46,26.87,1199,3,0,Yes
BSNL363581,Maharashtra,Prepaid,3G,Monthly,26,1076.05,27985.73,47.21,585,2,0,No
BSNL750751,Kerala,Postpaid,4G,Monthly,63,470.82,29548.82,42.92,1413,5,4,Yes
BSNL258817,Tamil Nadu,Prepaid,4G,Monthly,33,1088.17,35753.67,29.73,262,1,1,No
BSNL577352,Andhra Pradesh,Prepaid,4G,Monthly,21,331.28,6826.58,11.72,990,1,0,No
BSNL797664,Andhra Pradesh,Prepaid,None,Monthly,48,329.8,15876.2,21.64,923,0,1,No
BSNL209578,Andhra Pradesh,Prepaid,Broadband,Annual,20,182.88,3756.35,31.28,245,1,1,No
BSNL896794,Andhra Pradesh,Prepaid,Broadband,Monthly,8,886.54,7242.33,39.92,306,4,1,No
BSNL103699,Karnataka,Postpaid,4G,Monthly,60,825.13,49324.49,41.61,1504,3,0,No
BSNL797140,Karnataka,Postpaid,Broadband,Monthly,34,1088.97,36940.18,34.61,1917,0,3,Yes
BSNL893466,Tamil Nadu,Prepaid,Broadband,Monthly,32,921.63,29473.48,9.19,1167,4,1,Yes
BSNL315396,Telangana,Prepaid,4G,Monthly,30,414.36,12320.79,43.9,627,5,0,Yes
BSNL428856,Andhra Pradesh,Prepaid,3G,Monthly,19,1026.73,19668.2,14.63,1230,2,1,Yes
BSNL347132,Maharashtra,Prepaid,3G,Monthly,56,1133.38,63374.33,5.04,796,2,1,No
BSNL322062,Kerala,Postpaid,Broadband,Annual,40,580.55,23375.93,14.57,1129,3,3,Yes
BSNL526721,Maharashtra,Prepaid,4G,Monthly,69,842.1,57945.1,44.86,330,3,0,No
BSNL968637,Kerala,Prepaid,Broadband,Annual,30,1089.76,32684.45,16.38,397,4,2,Yes
BSNL852399,Kerala,Prepaid,Broadband,Monthly,15,554.59,8424.84,47.67,1356,0,0,No
BSNL672503,Maharashtra,Prepaid,4G,Monthly,28,1067.69,30065.14,8.48,496,1,0,No
BSNL664713,Karnataka,Prepaid,3G,Monthly,20,171.16,3299.25,6.54,864,0,0,No
BSNL199635,Andhra Pradesh,Prepaid,None,Monthly,27,1082.23,29414.41,3.4,1921,0,0,No
BSNL304516,Telangana,Postpaid,None,Annual,63,1136.29,71569.8,24.64,1661,1,0,No
BSNL983445,Telangana,Prepaid,4G,Monthly,7,481.43,3328.2,3.77,554,0,0,No
BSNL260086,Karnataka,Prepaid,3G,Monthly,50,1043.91,52379.61,8.06,1992,2,1,Yes
BSNL142035,Maharashtra,Postpaid,3G,Monthly,51,217.04,11077.77,3.85,1587,6,2,Yes
BSNL109571,Karnataka,Prepaid,4G,Monthly,5,833.06,4288.19,15.01,269,0,0,No
BSNL972825,Maharashtra,Prepaid,Broadband,Monthly,29,485.66,14134.03,9.8,1037,0,1,No
BSNL688329,Andhra Pradesh,Postpaid,4G,Monthly,5,663.37,3148.77,23.95,685,1,3,No
BSNL847986,Tamil Nadu,Postpaid,4G,Monthly,62,681.72,42424.25,37.59,133,2,0,Yes
BSNL228098,Karnataka,Prepaid,4G,Two Year,40,218.65,8813.09,1.41,1971,2,1,Yes
BSNL339498,Maharashtra,Prepaid,4G,Monthly,2,904.57,1658.89,40.69,262,2,1,No
BSNL207693,Kerala,Prepaid,None,Monthly,43,234.98,10266.98,49.91,1008,1,0,No
BSNL263316,Telangana,Prepaid,4G,Monthly,56,1079.18,60591.13,6.82,1039,1,2,No
BSNL959144,Karnataka,Postpaid,4G,Annual,66,776.58,51137.32,28.21,671,0,3,No
BSNL577622,Telangana,Prepaid,None,Two Year,27,953.66,25876.7,8.1,821,1,3,Yes
BSNL977259,Tamil Nadu,Prepaid,4G,Annual,47,220.16,10518.48,19.48,405,0,0,No
BSNL976247,Telangana,Postpaid,4G,Monthly,8,704.62,5451.56,38.28,504,2,2,Yes
BSNL422542,Telangana,Prepaid,4G,Annual,53,311.5,16424.26,29.25,1781,2,2,Yes
BSNL418565,Telangana,Prepaid,Broadband,Monthly,39,647.5,25146.34,36.97,386,1,1,No
BSNL513949,Andhra Pradesh,Postpaid,4G,Annual,39,489.76,18935.28,13.54,1220,2,0,No
BSNL588461,Andhra Pradesh,Postpaid,4G,Monthly,9,877.12,7708.74,43.06,598,2,2,Yes
BSNL192007,Telangana,Prepaid,4G,Monthly,14,1166.36,16331.68,21.01,323,4,1,Yes
BSNL315391,Andhra Pradesh,Prepaid,4G,Monthly,48,914.51,43805.87,17.01,1255,5,3,Yes
BSNL792705,Andhra Pradesh,Prepaid,4G,Annual,55,1144.83,62904.77,10.24,1754,4,1,No
BSNL523627,Telangana,Prepaid,None,Monthly,11,491.69,5238.59,45.48,1156,3,1,No
BSNL178028,Andhra Pradesh,Prepaid,Broadband,Monthly,22,273.53,6185.58,34.22,1111,1,2,Yes
BSNL541277,Tamil Nadu,Postpaid,3G,Annual,7,606.57,4208.68,46.36,70,1,0,No
BSNL337490,Kerala,Prepaid,Broadband,Annual,55,610.07,33540.48,29.35,209,0,0,No
BSNL135270,Tamil Nadu,Prepaid,4G,Monthly,24,1196.11,28896.85,37.48,1683,3,0,Yes
BSNL206920,Andhra Pradesh,Postpaid,4G,Two Year,47,350.46,16292.88,11.29,1928,1,0,No
BSNL931892,Andhra Pradesh,Prepaid,Broadband,Two Year,5,632.36,3168.03,38.62,606,1,5,Yes
BSNL865463,Maharashtra,Prepaid,None,Monthly,6,266.95,1436.52,1.08,101,0,1,No
BSNL851992,Karnataka,Prepaid,Broadband,Two Year,44,448.56,19584.93,18.27,1840,0,0,No
BSNL815060,Maharashtra,Prepaid,Broadband,Monthly,28,653.11,18152.44,34.2,1471,5,1,Yes
BSNL287110,Telangana,Postpaid,Broadband,Two Year,62,338.74,20962.51,46.17,868,4,2,Yes
BSNL749017,Tamil Nadu,Postpaid,4G,Monthly,19,723.48,13913.12,13.61,104,1,2,No
BSNL286093,Andhra Pradesh,Prepaid,Broadband,Two Year,56,222.14,12409.75,33.31,977,0,3,Yes
BSNL848789,Kerala,Postpaid,4G,Two Year,15,527.55,7827.5,30.16,375,6,3,Yes
BSNL428358,Maharashtra,Postpaid,None,Monthly,47,885.91,41557.68,20.02,1250,3,0,Yes
BSNL773271,Kerala,Prepaid,4G,Annual,24,808.69,19586.36,10.44,578,3,2,No
BSNL867648,Andhra Pradesh,Postpaid,4G,Annual,51,409.87,20859.06,11.51,98,2,4,Yes
BSNL939877,Karnataka,Prepaid,4G,Annual,23,772.45,17623.75,49.05,1434,5,3,Yes
BSNL904771,Andhra Pradesh,Prepaid,Broadband,Two Year,12,313.91,3595.35,38.01,1681,4,3,Yes
BSNL332047,Karnataka,Prepaid,4G,Monthly,49,760.39,37458.47,8.85,1866,1,0,No
BSNL621812,Andhra Pradesh,Prepaid,None,Annual,1,439.21,510.15,23.09,518,0,0,No
BSNL645245,Karnataka,Prepaid,4G,Monthly,3,357.14,1220.02,11.23,1164,2,3,Yes
BSNL465130,Maharashtra,Prepaid,Broadband,Annual,16,316.5,5184.06,14.43,745,2,1,Yes
BSNL775863,Andhra Pradesh,Postpaid,4G,Monthly,51,689.96,35286.92,42.29,1244,0,0,No
BSNL194406,Telangana,Prepaid,4G,Annual,46,917.55,42218.47,5.44,1667,0,1,No
BSNL125625,Telangana,Prepaid,4G,Monthly,13,538.66,6835.07,49.9,792,1,0,No
BSNL763302,Karnataka,Prepaid,4G,Two Year,23,805.85,18501.86,11.35,1158,1,0,No
BSNL498181,Maharashtra,Prepaid,4G,Annual,56,1121.22,62756.02,1.91,1531,3,4,Yes
BSNL406391,Andhra Pradesh,Postpaid,Broadband,Monthly,61,450.49,27397.25,44.85,1042,0,0,No
BSNL556933,Kerala,Prepaid,Broadband,Annual,28,165.03,4429.73,38.2,683,1,0,No
BSNL650960,Telangana,Prepaid,3G,Monthly,66,948.09,62411.79,5.84,1429,1,0,No
BSNL777697,Karnataka,Postpaid,4G,Monthly,55,239.45,13256.5,37.17,775,0,0,No
BSNL199849,Tamil Nadu,Prepaid,3G,Two Year,46,604.68,27731.94,9.91,1178,2,0,No
BSNL381031,Karnataka,Prepaid,None,Monthly,33,608.94,20250.76,31.1,1541,3,0,Yes
BSNL204635,Telangana,Prepaid,4G,Monthly,13,327.64,4282.03,4.43,1133,2,1,No
BSNL867213,Kerala,Postpaid,Broadband,Monthly,49,1068.9,52482.05,10.72,955,1,4,Yes
BSNL647470,Tamil Nadu,Prepaid,Broadband,Annual,65,669.84,43483.62,17.21,314,2,3,Yes
BSNL579034,Karnataka,Prepaid,4G,Two Year,23,923.16,21133.19,42.12,1633,5,1,Yes
BSNL857338,Maharashtra,Prepaid,3G,Annual,2,749.47,1491.77,40.32,207,1,0,No
BSNL372705,Kerala,Prepaid,4G,Two Year,66,539.57,35579.5,36.95,740,4,4,Yes
BSNL828990,Maharashtra,Postpaid,4G,Monthly,20,388.51,7918.58,27.19,408,0,0,No
BSNL137253,Telangana,Prepaid,3G,Monthly,11,825.68,8918.83,26.3,1667,0,1,No
BSNL925373,Tamil Nadu,Prepaid,4G,Annual,18,714.98,12707.31,35.76,1027,1,1,No
BSNL557375,Telangana,Prepaid,4G,Two Year,60,797.02,47719.39,9.24,665,2,2,Yes
BSNL646020,Kerala,Prepaid,3G,Annual,57,894.48,50917.58,27.72,313,0,0,No
BSNL818876,Andhra Pradesh,Postpaid,None,Monthly,40,1173.17,46869.95,10.0,502,0,1,Yes
BSNL145518,Maharashtra,Postpaid,3G,Annual,64,153.28,9795.88,29.14,317,3,0,No
BSNL109264,Maharashtra,Prepaid,Broadband,Monthly,48,990.61,47656.37,21.86,1853,0,0,No
BSNL983791,Kerala,Postpaid,4G,Annual,46,679.1,31094.47,32.26,1092,3,0,Yes
BSNL450990,Maharashtra,Postpaid,4G,Two Year,29,1044.94,30459.37,20.56,1401,4,2,Yes
BSNL339677,Kerala,Prepaid,3G,Monthly,69,176.57,12219.46,29.39,249,0,0,No
BSNL436218,Kerala,Prepaid,4G,Annual,5,278.86,1386.26,35.02,1197,1,0,No
BSNL791260,Maharashtra,Prepaid,4G,Monthly,21,686.8,14334.11,39.03,1306,1,1,No
BSNL730251,Telangana,Postpaid,3G,Monthly,1,171.7,302.23,9.25,1086,1,0,No
BSNL966735,Karnataka,Prepaid,3G,Monthly,1,399.68,361.71,40.77,1172,1,1,Yes
BSNL579562,Andhra Pradesh,Prepaid,Broadband,Monthly,21,325.51,6823.0,9.92,507,1,2,Yes
BSNL801454,Tamil Nadu,Postpaid,Broadband,Annual,69,930.54,64264.77,31.86,876,1,1,Yes
BSNL539586,Maharashtra,Postpaid,4G,Annual,65,483.8,31611.79,21.48,1049,3,2,Yes
BSNL588130,Karnataka,Postpaid,4G,Monthly,45,537.38,24331.01,20.67,368,4,4,Yes
BSNL635628,Tamil Nadu,Prepaid,4G,Annual,50,161.92,8052.93,27.71,666,0,0,No
BSNL618291,Kerala,Prepaid,3G,Monthly,19,325.41,6277.94,47.09,900,1,1,No
BSNL557306,Tamil Nadu,Postpaid,3G,Monthly,8,929.59,7305.72,45.07,885,1,1,No
BSNL479894,Maharashtra,Prepaid,4G,Two Year,49,705.47,34760.69,36.03,1790,3,4,Yes
BSNL784688,Kerala,Postpaid,3G,Monthly,45,1178.02,53045.29,26.67,1065,1,0,No
BSNL116277,Tamil Nadu,Prepaid,4G,Two Year,17,1193.04,20444.7,23.48,1445,1,0,No
BSNL904875,Maharashtra,Prepaid,Broadband,Monthly,30,890.72,26625.87,29.71,1073,2,6,Yes
BSNL263271,Telangana,Prepaid,3G,Two Year,56,1136.52,63605.6,38.85,189,3,0,Yes
BSNL777883,Karnataka,Postpaid,4G,Monthly,28,842.56,23713.96,15.66,1383,2,1,No
BSNL213072,Maharashtra,Postpaid,4G,Monthly,47,1107.6,51896.01,4.07,399,0,1,No
BSNL941999,Kerala,Prepaid,3G,Annual,20,1094.8,21728.06,31.49,407,1,0,No
BSNL396614,Telangana,Postpaid,4G,Annual,6,237.38,1338.01,15.75,1059,1,0,Yes
BSNL654934,Tamil Nadu,Postpaid,Broadband,Monthly,58,710.63,41404.4,9.47,1463,2,0,No
BSNL541159,Tamil Nadu,Prepaid,Broadband,Monthly,70,1065.92,74662.54,41.51,826,4,4,Yes
BSNL614364,Telangana,Prepaid,4G,Annual,52,854.59,44414.0,10.94,740,2,1,Yes
BSNL502370,Kerala,Prepaid,4G,Monthly,25,191.24,4713.38,37.38,331,6,0,Yes
BSNL200302,Karnataka,Prepaid,3G,Monthly,62,921.61,57156.61,45.64,1298,0,1,Yes
BSNL612603,Telangana,Prepaid,4G,Two Year,22,805.11,17896.01,16.13,296,2,0,Yes
BSNL497240,Maharashtra,Prepaid,None,Monthly,37,853.56,31628.9,47.86,493,0,1,No
BSNL761997,Andhra Pradesh,Prepaid,Broadband,Monthly,34,297.57,10013.91,32.15,610,5,3,Yes
BSNL474630,Andhra Pradesh,Prepaid,4G,Monthly,24,845.04,20377.86,26.28,1077,5,1,Yes
BSNL319979,Andhra Pradesh,Prepaid,4G,Two Year,67,613.3,41006.59,21.82,1236,2,1,Yes
BSNL200415,Maharashtra,Prepaid,4G,Two Year,36,1018.82,36637.72,8.41,644,4,0,Yes
BSNL493475,Kerala,Prepaid,4G,Monthly,38,927.68,35146.23,46.99,94,5,0,Yes
BSNL360519,Tamil Nadu,Prepaid,4G,Monthly,17,358.81,5979.02,11.7,652,0,2,No
BSNL818614,Kerala,Prepaid,Broadband,Monthly,5,353.21,1820.33,17.13,388,1,1,No
BSNL647152,Karnataka,Prepaid,3G,Monthly,56,814.12,45460.05,25.9,1511,1,2,Yes
BSNL576728,Telangana,Prepaid,4G,Annual,66,246.86,16431.82,22.14,278,0,0,No
BSNL903225,Andhra Pradesh,Postpaid,3G,Annual,54,1177.41,63597.17,47.44,1422,0,0,No
BSNL575591,Telangana,Postpaid,Broadband,Annual,60,163.55,9658.66,13.63,1361,1,0,No
BSNL158100,Telangana,Prepaid,Broadband,Annual,60,308.55,18694.22,2.88,505,5,4,Yes
BSNL715439,Telangana,Prepaid,Broadband,Monthly,40,938.96,37713.54,45.22,739,1,0,No
BSNL111733,Kerala,Prepaid,3G,Annual,30,607.85,18127.35,10.63,584,2,1,Yes
BSNL372428,Telangana,Postpaid,4G,Monthly,70,1117.9,78313.14,34.56,107,1,1,No
BSNL165193,Karnataka,Prepaid,4G,Monthly,11,964.75,10673.24,42.4,1166,5,2,Yes
BSNL726808,Karnataka,Postpaid,4G,Monthly,3,692.72,1984.25,1.94,920,2,1,No
BSNL885971,Telangana,Postpaid,4G,Annual,5,930.49,4545.49,41.59,1232,4,2,Yes
BSNL319294,Kerala,Prepaid,Broadband,Monthly,41,1058.95,43530.39,12.32,637,0,0,No
BSNL470456,Telangana,Prepaid,Broadband,Monthly,61,661.63,40408.58,3.85,57,1,0,No
BSNL850859,Maharashtra,Postpaid,4G,Monthly,8,1172.49,9253.99,11.62,1224,0,1,No
BSNL763876,Telangana,Prepaid,Broadband,Annual,23,173.99,3873.9,34.22,1370,0,4,Yes
BSNL221949,Telangana,Postpaid,4G,Monthly,6,928.24,5554.03,25.93,150,0,0,No
BSNL327561,Karnataka,Prepaid,4G,Two Year,8,626.17,4976.78,23.13,1223,3,0,Yes
BSNL613339,Tamil Nadu,Postpaid,4G,Annual,1,922.67,801.46,43.8,1766,3,4,Yes
BSNL947585,Tamil Nadu,Prepaid,4G,Monthly,33,547.46,18028.42,21.86,1307,2,2,Yes
BSNL336756,Maharashtra,Prepaid,4G,Monthly,12,713.06,8718.55,29.74,996,1,1,Yes
BSNL140654,Telangana,Prepaid,3G,Monthly,71,203.37,14598.55,22.31,389,3,2,Yes
BSNL640294,Telangana,Prepaid,3G,Annual,19,357.5,6673.4,40.5,1223,3,4,Yes
BSNL169740,Tamil Nadu,Prepaid,4G,Monthly,62,578.85,35773.23,47.74,576,1,0,No
BSNL783607,Telangana,Postpaid,3G,Annual,49,1049.92,51428.13,39.94,1003,1,1,No
BSNL381543,Telangana,Prepaid,Broadband,Monthly,48,705.72,34031.51,13.73,1899,4,2,Yes
BSNL320279,Tamil Nadu,Prepaid,3G,Two Year,58,690.72,40022.48,33.99,1462,0,0,No
